Token	POS-Tag	OOV	Id	Index	Documento
combater	VERB	0	473	7	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
desvios	NOUN	1	473	8	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
de	ADP	0	473	9	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
recursos	NOUN	0	473	10	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
públicos	ADJ	0	473	11	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
da	ADP	0	473	12	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
Prefeitura	PROPN	0	473	13	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
Municipal	PROPN	0	473	14	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
de	ADP	0	473	15	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
Rio	PROPN	0	473	16	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
Branco	PROPN	0	473	17	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
MT	PROPN	1	473	18	Polícia Federal deflagra Operação Esquema Novo para combater desvios de recursos públicos da Prefeitura Municipal de Rio Branco MT
PF	PROPN	1	474	0	PF combate desmatamento ilegal em reserva florestal no Acre .
combate	VERB	0	474	1	PF combate desmatamento ilegal em reserva florestal no Acre .
desmatamento	NOUN	1	474	2	PF combate desmatamento ilegal em reserva florestal no Acre .
ilegal	ADJ	0	474	3	PF combate desmatamento ilegal em reserva florestal no Acre .
em	ADP	0	474	4	PF combate desmatamento ilegal em reserva florestal no Acre .
reserva	NOUN	0	474	5	PF combate desmatamento ilegal em reserva florestal no Acre .
florestal	ADJ	0	474	6	PF combate desmatamento ilegal em reserva florestal no Acre .
no	ADP	0	474	7	PF combate desmatamento ilegal em reserva florestal no Acre .
Acre	PROPN	0	474	8	PF combate desmatamento ilegal em reserva florestal no Acre .
.	PUNCT	0	474	9	PF combate desmatamento ilegal em reserva florestal no Acre .
PF	PROPN	1	475	0	PF combate crime de moeda falsa em Vilhena RO
combate	VERB	0	475	1	PF combate crime de moeda falsa em Vilhena RO
crime	NOUN	0	475	2	PF combate crime de moeda falsa em Vilhena RO
de	ADP	0	475	3	PF combate crime de moeda falsa em Vilhena RO
moeda	NOUN	0	475	4	PF combate crime de moeda falsa em Vilhena RO
falsa	ADJ	0	475	5	PF combate crime de moeda falsa em Vilhena RO
em	ADP	0	475	6	PF combate crime de moeda falsa em Vilhena RO
Vilhena	PROPN	1	475	7	PF combate crime de moeda falsa em Vilhena RO
RO	PROPN	1	475	8	PF combate crime de moeda falsa em Vilhena RO
PF	PROPN	1	476	0	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
deflagra	VERB	1	476	1	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
operação	NOUN	0	476	2	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
para	SCONJ	0	476	3	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
combater	VERB	0	476	4	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
o	DET	0	476	5	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
tráfico	NOUN	0	476	6	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
de	ADP	0	476	7	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
drogas	NOUN	0	476	8	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
sintéticas	ADJ	1	476	9	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
em	ADP	0	476	10	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
Mato	PROPN	0	476	11	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
Grosso	PROPN	0	476	12	PF deflagra operação para combater o tráfico de drogas sintéticas em Mato Grosso
Polícia	PROPN	0	477	0	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
Federal	PROPN	0	477	1	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
e	CCONJ	0	477	2	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
Instituto	PROPN	0	477	3	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
Médico	PROPN	0	477	4	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
Legal	PROPN	0	477	5	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
em	ADP	0	477	6	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
Alagoas	PROPN	0	477	7	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
realizam	VERB	0	477	8	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
trabalho	NOUN	0	477	9	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
conjunto	ADJ	0	477	10	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
de	ADP	0	477	11	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
identificação	NOUN	0	477	12	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
de	ADP	0	477	13	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
cadáveres	NOUN	1	477	14	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
enterrados	VERB	1	477	15	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
sem	ADP	0	477	16	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
reconhecimento	NOUN	0	477	17	Polícia Federal e Instituto Médico Legal em Alagoas realizam trabalho conjunto de identificação de cadáveres enterrados sem reconhecimento
PF	PROPN	1	478	0	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
deflagra	VERB	1	478	1	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
Operação	PROPN	0	478	2	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
Olhos	PROPN	1	478	3	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
Abertos	PROPN	1	478	4	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
de	ADP	0	478	5	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
combate	NOUN	0	478	6	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
à	ADP	0	478	7	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
disseminação	NOUN	1	478	8	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
de	ADP	0	478	9	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
pornografia	NOUN	1	478	10	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
infantil	ADJ	0	478	11	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
pela	ADP	0	478	12	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
internet	PROPN	0	478	13	PF deflagra Operação Olhos Abertos de combate à disseminação de pornografia infantil pela internet
PF	PROPN	1	479	0	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
deflagra	VERB	1	479	1	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
operação	NOUN	0	479	2	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
para	SCONJ	0	479	3	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
combater	VERB	0	479	4	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
crimes	NOUN	0	479	5	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
de	ADP	0	479	6	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
moeda	NOUN	0	479	7	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
falsa	ADJ	0	479	8	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
em	ADP	0	479	9	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
Passo	PROPN	0	479	10	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
Fundo	PROPN	0	479	11	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
e	CCONJ	0	479	12	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
Erechim	PROPN	1	479	13	PF deflagra operação para combater crimes de moeda falsa em Passo Fundo e Erechim
PF	PROPN	1	480	0	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
e	CCONJ	0	480	1	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
autoridades	NOUN	0	480	2	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
francesas	ADJ	0	480	3	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
combatem	VERB	1	480	4	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
comércio	NOUN	0	480	5	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
ilegal	ADJ	0	480	6	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
de	ADP	0	480	7	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
caça	NOUN	0	480	8	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
na	ADP	0	480	9	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
fronteira	NOUN	0	480	10	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
do	ADP	0	480	11	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
Amapá	PROPN	0	480	12	PF e autoridades francesas combatem comércio ilegal de caça na fronteira do Amapá
PF	PROPN	1	481	0	PF apreende 250 kg de cocaína no Mato Grosso
apreende	VERB	1	481	1	PF apreende 250 kg de cocaína no Mato Grosso
250	NUM	0	481	2	PF apreende 250 kg de cocaína no Mato Grosso
kg	NOUN	0	481	3	PF apreende 250 kg de cocaína no Mato Grosso
de	ADP	0	481	4	PF apreende 250 kg de cocaína no Mato Grosso
cocaína	NOUN	1	481	5	PF apreende 250 kg de cocaína no Mato Grosso
no	ADP	0	481	6	PF apreende 250 kg de cocaína no Mato Grosso
Mato	PROPN	0	481	7	PF apreende 250 kg de cocaína no Mato Grosso
Grosso	PROPN	0	481	8	PF apreende 250 kg de cocaína no Mato Grosso
PF	PROPN	1	482	0	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
investiga	VERB	1	482	1	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
homem	NOUN	0	482	2	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
que	PRON	0	482	3	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
tem	AUX	0	482	4	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
se	AUX	0	482	5	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
passado	ADJ	0	482	6	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
por	ADP	0	482	7	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
policial	NOUN	0	482	8	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
federal	ADJ	0	482	9	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
fazendo	VERB	0	482	10	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
uso	NOUN	0	482	11	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
indevido	ADJ	1	482	12	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
de	ADP	0	482	13	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
símbolos	NOUN	0	482	14	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
da	ADP	0	482	15	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
corporação	NOUN	0	482	16	PF investiga homem que tem se passado por policial federal fazendo uso indevido de símbolos da corporação
